timestamp,cpu_timer_user,cpu_timer_sys,cpu_timer_idle,cpu_timer_nice,cpu_timer_iowait,cpu_timer_irq,cpu_timer_softirq,disk_counter_read_bytes,disk_counter_written_bytes,disk_counter_num_reads,disk_counter_num_writes,disk_timer_reading,disk_timer_writing,net_counter_bytes_rx,net_counter_bytes_tx,net_counter_packets_rx,net_counter_packets_tx,net_counter_error_rx,net_counter_error_tx,net_counter_dropped_rx,net_counter_dropped_tx,mem_available,mem_total
1502826787.27,188.54,48.54,368480.16,0.0,75.93,0.0,1.04,284892160,44818432,18015,4477,359472,50324,117249695,69667770,531391,526118,0,0,0,0,29156040704,
1502826788.38,188.54,48.55,368484.54,0.0,75.93,0.0,1.04,284892160,44818432,18015,4477,359472,50324,117270023,69671466,531447,526174,0,0,0,0,29156040704,
1502826789.48,188.54,48.56,368488.93,0.0,75.93,0.0,1.04,284892160,44818432,18015,4477,359472,50324,117291044,69679572,531518,526245,0,0,0,0,29156040704,
1502826790.58,188.55,48.56,368493.27,0.0,75.93,0.0,1.04,284892160,44818432,18015,4477,359472,50324,117314915,69699612,531632,526360,0,0,0,0,29156040704,
1502826791.69,188.55,48.56,368497.62,0.0,75.93,0.0,1.04,284892160,44830720,18015,4479,359472,50360,117338510,69718972,531742,526470,0,0,0,0,29156040704,
1502826792.79,188.56,48.56,368501.94,0.0,75.97,0.0,1.04,284892160,44830720,18015,4479,359472,50360,117363884,69736590,531869,526597,0,0,0,0,29154070528,
1502826793.89,188.61,48.57,368506.28,0.0,75.97,0.0,1.04,284892160,44830720,18015,4479,359472,50360,117391985,69753856,532032,526762,0,0,0,0,29154078720,
1502826795.0,188.61,48.57,368510.64,0.0,75.97,0.0,1.04,284892160,44838912,18015,4480,359472,50360,117415646,69773502,532143,526873,0,0,0,0,29154082816,
1502826796.1,188.61,48.58,368514.98,0.0,75.97,0.0,1.04,284892160,44838912,18015,4480,359472,50360,117439451,69793257,532256,526987,0,0,0,0,29154082816,
1502826797.2,188.62,48.58,368519.35,0.0,75.97,0.0,1.04,284892160,44838912,18015,4480,359472,50360,117461258,69807087,532348,527078,0,0,0,0,29154082816,
1502826798.31,188.62,48.58,368523.71,0.0,75.99,0.0,1.04,284892160,44867584,18015,4482,359472,50396,117481283,69810717,532404,527133,0,0,0,0,29154082816,
1502826799.41,188.63,48.58,368528.09,0.0,75.99,0.0,1.04,284892160,44867584,18015,4482,359472,50396,117503618,69824257,532495,527223,0,0,0,0,29154091008,
1502826800.51,188.63,48.6,368532.44,0.0,75.99,0.0,1.04,284892160,44867584,18015,4482,359472,50396,117527549,69844298,532610,527338,0,0,0,0,29154091008,
1502826801.62,188.64,48.6,368536.79,0.0,75.99,0.0,1.04,284892160,44867584,18015,4482,359472,50396,117551843,69864403,532726,527454,0,0,0,0,29154091008,
1502826802.72,188.75,48.6,368541.17,0.0,75.99,0.0,1.04,284892160,44867584,18015,4482,359472,50396,117572660,69873986,532803,527531,0,0,0,0,29154099200,
1502826803.82,188.97,48.61,368545.55,0.0,75.99,0.0,1.04,284892160,44867584,18015,4482,359472,50396,117592625,69877616,532858,527586,0,0,0,0,29154099200,
1502826804.93,189.04,48.64,368549.9,0.0,76.01,0.0,1.04,284892160,44883968,18015,4484,359472,50436,117616166,69896124,532967,527696,0,0,0,0,29154099200,
1502826806.03,189.05,48.68,368554.26,0.0,76.01,0.0,1.04,284892160,44883968,18015,4484,359472,50436,117639761,69915484,533077,527806,0,0,0,0,29154107392,
1502826807.13,189.09,48.7,368558.6,0.0,76.01,0.0,1.04,284892160,44883968,18015,4484,359472,50436,117665389,69932478,533210,527941,0,0,0,0,29154107392,
1502826808.24,189.18,48.81,368562.93,0.0,76.01,0.0,1.04,284892160,44883968,18015,4484,359472,50436,117694961,69948412,533390,528121,0,0,0,0,29154107392,
1502826809.34,189.18,48.82,368567.3,0.0,76.01,0.0,1.04,284892160,44883968,18015,4484,359472,50436,117718919,69967772,533501,528231,0,0,0,0,29154107392,
1502826810.44,189.24,48.85,368571.62,0.0,76.04,0.0,1.05,284892160,44896256,18015,4486,359472,50472,117742922,69988089,533617,528349,0,0,0,0,29154107392,
1502826811.54,189.31,48.87,368576.0,0.0,76.04,0.0,1.05,284892160,44896256,18015,4486,359472,50472,117763745,69997915,533694,528426,0,0,0,0,29154115584,
1502826812.65,189.32,48.87,368580.38,0.0,76.04,0.0,1.05,284892160,44896256,18015,4486,359472,50472,117783710,70001545,533749,528481,0,0,0,0,29154115584,
